model,model_index,start_id,start_kind,start_seed,initial_parameters_log
STD_3R2C_air_shunt,13,30,log_uniform_within_published_bounds,1315592691.0,"[-9.27060026650303,-3.4770604382238277,1.992017406033069,24.59060684496334,14.132986430868977,-4.104184994560967]"
STD_3R2C_air_shunt,13,31,log_uniform_within_published_bounds,2139548705.0,"[4.249983492737082,1.8144118449026454,-9.849393404998045,21.920136365095935,20.834169860873374,-7.480263608878955]"
STD_3R2C_air_shunt,13,32,log_uniform_within_published_bounds,1191379085.0,"[-8.31908622138872,4.552337015293698,-8.091724793064007,10.077312617045564,22.376644320756938,-2.062249919531517]"
STD_3R3C_two_masses_series,14,1,notebook_initialization,,"[-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,16.11809565095832,16.11809565095832,16.11809565095832,-9.210340371976182]"
STD_3R3C_two_masses_series,14,2,log_uniform_within_published_bounds,1268352475.0,"[1.4316767973219893,-6.452781842241366,-8.078564870739168,11.345319758446509,15.565167461727627,10.997793663708123,-11.127979636549387]"
STD_3R3C_two_masses_series,14,3,log_uniform_within_published_bounds,568609668.0,"[-9.715934871567002,-7.219590501186631,-2.761736905268049,9.965933668079721,11.298389398963398,16.4255364781268,-8.801910385957122]"
STD_3R3C_two_masses_series,14,4,log_uniform_within_published_bounds,2406677399.0,"[-7.333194243729965,1.9442308557525152,-4.876845951866722,23.84143324757221,18.365463299086585,14.813811183694686,-15.678337460502467]"
STD_3R3C_two_masses_series,14,5,log_uniform_within_published_bounds,204075879.0,"[-4.535272215399589,-5.005394974588919,3.4802382304195625,9.918530350612768,17.23324422958997,11.172666895770043,-3.952030348332592]"
STD_3R3C_two_masses_series,14,6,log_uniform_within_published_bounds,3190161121.0,"[-8.775303578241804,0.48822283670601685,3.1333359983444673,20.114156591979963,12.995242737191095,16.89419131763821,-14.797079244168536]"
STD_3R3C_two_masses_series,14,7,log_uniform_within_published_bounds,1987278339.0,"[-9.43445734814496,-2.5228240711607173,0.8803661485099745,11.647290381895033,11.1834702335201,9.88545213309152,0.5347636390713149]"
STD_3R3C_two_masses_series,14,8,log_uniform_within_published_bounds,3556877634.0,"[-5.973535450698301,1.7043292786323203,-2.511354765303108,9.934355565052682,12.753595620949389,17.104074056932006,-17.8245690352458]"
STD_3R3C_two_masses_series,14,9,log_uniform_within_published_bounds,152039581.0,"[-3.146227908550604,-9.171168103019482,-8.136354339889174,11.54235960314838,9.389041948691922,16.631449991175316,-1.188288236688198]"
STD_3R3C_two_masses_series,14,10,log_uniform_within_published_bounds,1359031017.0,"[-3.8861442674392057,3.5019523716817496,4.39197081543691,23.235982483739924,24.02066922213429,23.44892903652712,-13.293966098997593]"
STD_3R3C_two_masses_series,14,11,log_uniform_within_published_bounds,215662896.0,"[-7.555811776175672,3.936312418599618,1.2628002774114329,18.394720455764713,16.039614196187188,9.630087586652206,-12.909063078609169]"
STD_3R3C_two_masses_series,14,12,log_uniform_within_published_bounds,107520569.0,"[1.1282030863982424,4.5566890082334055,-2.738950716724405,22.794242070838784,24.813570975221346,9.057038994316219,-2.3339546513346683]"
STD_3R3C_two_masses_series,14,13,log_uniform_within_published_bounds,3474414592.0,"[4.704454342676074,-6.6526464219447945,-7.381240578959225,11.987936492669947,10.624502077123594,24.767548670610097,-8.399762154309965]"
STD_3R3C_two_masses_series,14,14,log_uniform_within_published_bounds,889215357.0,"[-2.027402523620599,-0.6645592851500535,-8.221764895884052,23.780101833639485,24.18040106501275,14.00672562599793,-10.72429895217502]"
STD_3R3C_two_masses_series,14,15,log_uniform_within_published_bounds,1096290748.0,"[-0.5554591461592331,-1.0337088878795786,-3.182156573317526,11.925214128125582,17.971289613289578,10.372426905547954,-0.8244350973540016]"
STD_3R3C_two_masses_series,14,16,log_uniform_within_published_bounds,4181584285.0,"[4.877684149191284,-4.739774869027289,-0.3789983344422456,13.383172798788486,16.29281484793416,8.84947987032567,-14.5476818531058]"
STD_3R3C_two_masses_series,14,17,log_uniform_within_published_bounds,796292444.0,"[-3.5015026379259124,1.187132802386019,-5.2006523591407925,8.261299979414169,22.631806214079795,22.565757942878616,-7.285232529420339]"
STD_3R3C_two_masses_series,14,18,log_uniform_within_published_bounds,1285197772.0,"[-8.101754108302023,-2.6127798710203027,-0.8566019576743003,12.90871826194909,23.204484380712422,14.477284167220914,-12.912758471975994]"
STD_3R3C_two_masses_series,14,19,log_uniform_within_published_bounds,4124107705.0,"[-5.450056379085087,-3.6848241232662344,-4.412692085729956,18.028057933330427,17.18085415717438,10.510755488705012,-1.7400559822865134]"
STD_3R3C_two_masses_series,14,20,log_uniform_within_published_bounds,524322781.0,"[-6.367669309129427,2.0792147424687286,-4.486751920388208,9.37411526303707,13.60012041271287,8.736590210298427,-5.846519075980353]"
STD_3R3C_two_masses_series,14,21,log_uniform_within_published_bounds,3985953382.0,"[-9.260222757843541,1.4728575375094888,-3.2980181602780183,8.214714687602562,15.999444086510593,10.930234370497022,-6.011228683148852]"
STD_3R3C_two_masses_series,14,22,log_uniform_within_published_bounds,409292699.0,"[1.2374357636684437,-2.1786088562777444,0.023628583370770784,8.293190163447603,17.607257003864895,17.86600544926876,-2.6875715716039856]"
STD_3R3C_two_masses_series,14,23,log_uniform_within_published_bounds,2084233235.0,"[-2.1964001106420685,1.4455117135365096,-0.42498201137947156,21.745029077997195,10.02556386421401,10.587404789962406,-13.8870661986269]"
STD_3R3C_two_masses_series,14,24,log_uniform_within_published_bounds,3842430369.0,"[3.6427512978645904,-7.403353835047581,-7.578719191121396,17.008683134677334,15.994986109344776,10.780556532568303,1.0268944211879543]"
STD_3R3C_two_masses_series,14,25,log_uniform_within_published_bounds,3536267502.0,"[-5.046764966876178,1.6986725804686156,-4.06206824019497,12.95461103345767,11.495683267339684,14.180708219388444,-17.9266022113409]"
STD_3R3C_two_masses_series,14,26,log_uniform_within_published_bounds,293421925.0,"[-4.701319913258562,2.120510545905214,2.1126889059311864,16.94328911386313,8.220876266801824,23.93274197385226,-12.971925971327316]"
STD_3R3C_two_masses_series,14,27,log_uniform_within_published_bounds,3619599846.0,"[-8.377205333472864,1.0502406823593535,3.1519533204923462,21.096948135852635,17.9110992963467,12.420542003548329,-9.255731130476747]"
STD_3R3C_two_masses_series,14,28,log_uniform_within_published_bounds,2252043434.0,"[2.371190062713456,3.800095392872766,0.629772720125267,8.510967637480803,20.60201262526561,13.972074937506676,-8.143121443959398]"
STD_3R3C_two_masses_series,14,29,log_uniform_within_published_bounds,2305107273.0,"[-6.473060705374671,0.26378409546862613,-3.2525440940834995,23.929370956293933,22.009872075832263,13.575753723128242,1.7062087305178508]"
STD_3R3C_two_masses_series,14,30,log_uniform_within_published_bounds,581822139.0,"[-2.5064368908560954,-8.271415696869735,-6.056086189714783,14.938171595537433,14.606347258026492,11.155590759165662,0.7120756151895833]"
STD_3R3C_two_masses_series,14,31,log_uniform_within_published_bounds,1295312916.0,"[4.6881382428589635,-8.163536301324209,1.7764468523837529,19.304753359135375,11.559503812218821,18.0998009322864,-13.952068276548323]"
STD_3R3C_two_masses_series,14,32,log_uniform_within_published_bounds,1331928312.0,"[-9.38265051564948,0.4424440189720116,3.033969902824772,17.61361889917463,24.137223737087265,13.632886630644071,-10.015254986488904]"
STD_4R3C_two_masses_plus_air_shunt,15,1,notebook_initialization,,"[-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,16.11809565095832,16.11809565095832,16.11809565095832,-9.210340371976182]"
STD_4R3C_two_masses_plus_air_shunt,15,2,log_uniform_within_published_bounds,1379834809.0,"[-8.547100019963857,1.0212089493365006,-0.028410734323145448,1.371654371832058,12.106485074489267,9.810955744324886,14.278398213606913,-8.626316079728795]"
STD_4R3C_two_masses_plus_air_shunt,15,3,log_uniform_within_published_bounds,2347780901.0,"[-3.8233515393878186,-4.203187187454849,-1.5897413325916467,-4.586137966160699,17.13730470825937,9.58054942944114,19.518938790357055,-12.898885121744804]"
STD_4R3C_two_masses_plus_air_shunt,15,4,log_uniform_within_published_bounds,3900381547.0,"[-5.920018057098916,1.3525261607602825,2.631359428279387,-8.890104401546376,24.158746684072995,23.593662364638483,14.895443859492904,-14.704494947442878]"
STD_4R3C_two_masses_plus_air_shunt,15,5,log_uniform_within_published_bounds,713950927.0,"[-1.4771450648915785,-0.6983200287600067,3.934913413418565,-0.9083978048275707,8.409570387600734,24.404142889537333,21.334501967817626,-5.196616218976191]"
STD_4R3C_two_masses_plus_air_shunt,15,6,log_uniform_within_published_bounds,1993468228.0,"[-8.908036647668581,-2.1507116772858366,3.2418061969023793,-0.1592905620241769,15.52400351888493,16.993858660512767,20.437669616453228,-2.315120864678814]"
STD_4R3C_two_masses_plus_air_shunt,15,7,log_uniform_within_published_bounds,1629627524.0,"[2.3972689240845284,-8.254169813177818,-1.3996460370143389,-6.461221950512484,14.406204409479,19.441230900807987,22.428838246716445,-13.754108833850664]"
STD_4R3C_two_masses_plus_air_shunt,15,8,log_uniform_within_published_bounds,665153574.0,"[-7.776384218118384,3.743136711069825,-8.430125230680801,-5.107902448056163,11.58423720203821,11.823457961268245,21.922368723444023,-8.518232350763002]"
STD_4R3C_two_masses_plus_air_shunt,15,9,log_uniform_within_published_bounds,2003713375.0,"[-5.793611968365113,2.7437163205336272,2.9421573943809527,-5.365047448126968,13.107827198571218,19.581886740339804,22.041044169515473,0.11427804259225027]"
STD_4R3C_two_masses_plus_air_shunt,15,10,log_uniform_within_published_bounds,1729132621.0,"[4.1384179933091225,-6.8586911271991235,1.3184097982963507,3.500771620490145,10.352271148959339,10.065848815717265,9.235522356938143,-17.715607124856852]"
STD_4R3C_two_masses_plus_air_shunt,15,11,log_uniform_within_published_bounds,1476031779.0,"[-4.08626133510017,-9.574550737596539,-7.5974082070826565,3.9839640943686287,19.979373387728366,18.713300762945266,16.19937592997097,-3.532778547757715]"
STD_4R3C_two_masses_plus_air_shunt,15,12,log_uniform_within_published_bounds,1770417152.0,"[0.08579210698739992,-7.189770555218903,-3.124566670369278,-6.563258848045553,8.277433721922872,10.336790234582166,24.45722588139989,0.42405325983686737]"
STD_4R3C_two_masses_plus_air_shunt,15,13,log_uniform_within_published_bounds,502986149.0,"[1.6412540297521314,-3.3193837838552867,-7.067541137653575,-8.882342593410877,12.489170574711745,11.382351765035725,9.866718885498686,-6.126107915910767]"
STD_4R3C_two_masses_plus_air_shunt,15,14,log_uniform_within_published_bounds,2352680613.0,"[-2.9672533527260105,-1.8354548510618702,3.1596999576522595,2.825229791569676,22.60512276152408,23.680193159070058,15.061559852144097,-13.1862971410354]"
STD_4R3C_two_masses_plus_air_shunt,15,15,log_uniform_within_published_bounds,3554387512.0,"[-5.652094398391927,4.972755727772375,-1.8581917345821282,-4.461540242345859,21.611609347609054,17.378732588313383,18.71445403040799,-18.665854773437385]"
STD_4R3C_two_masses_plus_air_shunt,15,16,log_uniform_within_published_bounds,663947993.0,"[-5.916690178838096,-7.68655319780198,-1.7915269339472157,-8.627514336541521,12.285421403568593,19.524437097506272,10.462588631809778,-5.1838192810436095]"
STD_4R3C_two_masses_plus_air_shunt,15,17,log_uniform_within_published_bounds,1612798688.0,"[-0.5177725763747834,-1.0358273720967368,3.2761869688237653,-4.37262904106562,17.078741573704207,20.459290907570477,11.21472208059503,0.572534064418516]"
STD_4R3C_two_masses_plus_air_shunt,15,18,log_uniform_within_published_bounds,670627023.0,"[-9.250132311320762,4.204884818381073,-3.3700140496654534,-2.891336337775596,14.76190454963492,16.35649784756857,17.78167844238039,-8.564800091604521]"
STD_4R3C_two_masses_plus_air_shunt,15,19,log_uniform_within_published_bounds,2821309129.0,"[-2.2978924489977732,1.1650661166625067,4.821245501731834,-0.6199777681681251,17.16699193958064,22.635583521151858,24.428998575790768,-19.57927198738155]"
STD_4R3C_two_masses_plus_air_shunt,15,20,log_uniform_within_published_bounds,2843768607.0,"[-7.177565111798533,-0.5936159413222768,-7.709931619280415,-3.7478633612142565,24.063745373588144,9.484478368461115,16.275955485249177,-6.134576070026533]"
STD_4R3C_two_masses_plus_air_shunt,15,21,log_uniform_within_published_bounds,4051529210.0,"[-0.21613713604603113,-5.537624881439276,-6.249978786955814,-2.7679825664850073,21.138955979184374,20.04447662311701,15.588965914255585,-12.782086903588878]"
STD_4R3C_two_masses_plus_air_shunt,15,22,log_uniform_within_published_bounds,1093918844.0,"[-3.1239860636928594,-6.249217567992256,-0.25601695311481265,-5.371963626072212,24.097757113054715,8.005403415463801,9.458051251058736,-0.7688450041264296]"
STD_4R3C_two_masses_plus_air_shunt,15,23,log_uniform_within_published_bounds,2401991931.0,"[-5.331277247131639,-0.40354965524731234,-3.3040206263774143,2.042023741542268,18.185501173442653,24.894294758377,14.97440325640023,-13.825121043742772]"
STD_4R3C_two_masses_plus_air_shunt,15,24,log_uniform_within_published_bounds,1263710493.0,"[2.925662403878828,4.029098705177407,-9.801530961879092,4.7088515627920735,15.991797411981029,13.642681162402926,23.15202875851933,-16.111563998149997]"
STD_4R3C_two_masses_plus_air_shunt,15,25,log_uniform_within_published_bounds,2468576510.0,"[-5.280822001413378,-7.255911491794874,-9.00197144147585,3.3671993918310186,18.373465940349284,13.961889106308874,10.256950342296202,-15.108186590825346]"
STD_4R3C_two_masses_plus_air_shunt,15,26,log_uniform_within_published_bounds,3934624718.0,"[-1.4330500874317416,-4.321435258897783,-2.8710222031968167,-6.877359366115384,11.355657030167407,21.633224752758352,24.315622572760372,-6.5714953139671675]"
STD_4R3C_two_masses_plus_air_shunt,15,27,log_uniform_within_published_bounds,230520154.0,"[-2.954575244166805,1.723093928558363,-0.9325060813854549,-4.788395587962048,20.40911554265527,18.493792900404564,10.19025835419923,-19.81961046531594]"
STD_4R3C_two_masses_plus_air_shunt,15,28,log_uniform_within_published_bounds,133314115.0,"[3.259908273093137,-7.273337170086078,-2.683998449558848,1.5969317303388912,22.32268640850321,17.86367112949018,24.626552091677237,-15.195836101120129]"
STD_4R3C_two_masses_plus_air_shunt,15,29,log_uniform_within_published_bounds,431156034.0,"[-6.756446446845946,-9.903626350435957,-4.634312183543271,1.284934169078797,16.810945645340986,18.415149397947452,17.22430410366016,-1.9954454539117705]"
STD_4R3C_two_masses_plus_air_shunt,15,30,log_uniform_within_published_bounds,727640035.0,"[-1.5418830110898174,-4.1923182730089446,1.370316224301611,-6.146571057850712,8.076295160688762,10.474085947883237,23.229809668542195,-12.101968850233664]"
STD_4R3C_two_masses_plus_air_shunt,15,31,log_uniform_within_published_bounds,1062939288.0,"[-7.73493793250465,-1.7941065790186066,-7.274004771734561,2.693341015432507,12.794256624293183,22.43198660205153,11.178242631683448,-10.097765839470602]"
STD_4R3C_two_masses_plus_air_shunt,15,32,log_uniform_within_published_bounds,3074856502.0,"[3.5210353716167546,4.11421491326325,4.464431850641633,-4.959210903847383,12.757016295482643,8.849885256939793,14.177704692379876,-1.1716792434611136]"
STD_5R3C_air_shunt_mid_shunt,16,1,notebook_initialization,,"[-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,16.11809565095832,16.11809565095832,16.11809565095832,-9.210340371976182]"
STD_5R3C_air_shunt_mid_shunt,16,2,log_uniform_within_published_bounds,2903670140.0,"[-3.827330013232978,4.280552594744234,-5.517899252194404,-2.85141742756233,-1.7132145517050699,17.321382181362686,23.23180313880669,8.258295818590009,-11.297796017497486]"
STD_5R3C_air_shunt_mid_shunt,16,3,log_uniform_within_published_bounds,3354899032.0,"[-4.700847527966935,-9.233824490511775,-7.924257611614852,-2.5692495971124245,-2.738129826640858,9.275881864157544,11.984100882043657,15.148693693120087,-4.108618635871341]"
STD_5R3C_air_shunt_mid_shunt,16,4,log_uniform_within_published_bounds,2092495680.0,"[1.467530688922258,0.9442138445867219,4.153270008051294,-9.492214222973288,-6.073979042904882,21.860226534898615,10.989356652699481,15.621358350240195,-5.219763218412062]"
STD_5R3C_air_shunt_mid_shunt,16,5,log_uniform_within_published_bounds,19801473.0,"[4.242913199743693,-3.167318414622912,2.0865028117853317,-2.4574672751437747,0.4606252866081988,8.584124147646692,23.2922366561503,18.5962422176761,-0.7545659139371317]"
STD_5R3C_air_shunt_mid_shunt,16,6,log_uniform_within_published_bounds,2423503286.0,"[-9.627401516776835,2.415267924287825,-0.6763971293660074,-8.589487466948617,-7.613641671290815,10.28960125069682,13.73440670344334,11.62539600756686,-3.206468740138604]"
STD_5R3C_air_shunt_mid_shunt,16,7,log_uniform_within_published_bounds,2159604616.0,"[2.5659225818034557,-6.702332285413354,-0.36947966145153366,-2.581243736295539,-2.1357231099445375,16.896581190064854,24.50631572390655,22.32791052452361,-9.836411419005627]"
STD_5R3C_air_shunt_mid_shunt,16,8,log_uniform_within_published_bounds,2250252563.0,"[0.937197392060888,0.6764794905673028,-8.390848305891438,-8.145672987749009,-1.5434163176087523,21.145182968321038,19.944847851074467,24.445382958483002,-16.61204572864162]"
STD_5R3C_air_shunt_mid_shunt,16,9,log_uniform_within_published_bounds,1274156035.0,"[-1.2687652272553063,-2.334694001072786,1.3368000738255912,3.5992968455650267,1.893428856868045,19.806319533521382,16.927922716233585,17.96187206904534,0.5701243254892496]"
STD_5R3C_air_shunt_mid_shunt,16,10,log_uniform_within_published_bounds,52260434.0,"[3.2536287911172472,4.169530610010263,-8.472600764632828,-1.57099492022021,-3.6182249236881434,19.588153446282625,19.752415220863107,8.178153628792815,-13.937516215576569]"
STD_5R3C_air_shunt_mid_shunt,16,11,log_uniform_within_published_bounds,5812993.0,"[-8.42232343507188,1.941406225270871,3.734093035121509,3.1263779548851147,-4.865418495495143,22.173821657317852,15.877620188744956,22.96694814635638,-1.5045584876158031]"
STD_5R3C_air_shunt_mid_shunt,16,12,log_uniform_within_published_bounds,1580942666.0,"[-0.7657787460186078,-7.938690535675038,1.5743455210563617,-2.110552581229287,-0.5246706865858553,20.712596100229,13.338822688152792,23.067184083545502,-12.59085105959176]"
STD_5R3C_air_shunt_mid_shunt,16,13,log_uniform_within_published_bounds,979945166.0,"[3.7697761954707385,-0.9003453458862776,-7.196661688622932,-2.6163436920583703,-8.859901761958595,11.497256108684944,14.827417898031293,13.667398446620286,-2.2090783964052534]"
STD_5R3C_air_shunt_mid_shunt,16,14,log_uniform_within_published_bounds,1221844172.0,"[-1.0810012243573244,-8.918944496646247,-3.498209416736853,-5.061756834521924,2.40715151201821,12.365998722045546,23.996970540963737,18.15336985442996,-13.854988817058755]"
STD_5R3C_air_shunt_mid_shunt,16,15,log_uniform_within_published_bounds,4082410863.0,"[-0.3489834925522999,2.8193033243639753,-9.580066290517195,-0.15311468323571553,-8.284851288754021,21.50125060829663,19.477717743924657,13.25504446598866,-16.370278625847412]"
STD_5R3C_air_shunt_mid_shunt,16,16,log_uniform_within_published_bounds,3410371705.0,"[1.9558511788213693,4.036306675897997,-6.194960070353469,1.9498355690315154,-0.3254325113407628,10.10853407123123,12.143798379706302,9.92657491271471,-10.716099210130867]"
STD_5R3C_air_shunt_mid_shunt,16,17,log_uniform_within_published_bounds,2160624075.0,"[4.826801214824625,-4.852434693896607,-2.758532551651016,4.325505578835612,-1.4053847704019464,24.908424876671273,14.499553952651375,13.58567553876433,-14.976185833195137]"
STD_5R3C_air_shunt_mid_shunt,16,18,log_uniform_within_published_bounds,1564959254.0,"[-9.648995849692387,-9.057541775112975,-8.040726498966004,-7.584726522948424,-2.652566382804059,15.137295350611277,11.368038221179786,10.872341952310649,-18.20502523347157]"
STD_5R3C_air_shunt_mid_shunt,16,19,log_uniform_within_published_bounds,2429886079.0,"[-4.334641109220968,4.5320928410022105,-0.5317794485388916,-0.5943701213174855,-6.70382474140704,10.230501183576436,11.126291147999776,18.89933768390011,-9.926015459219384]"
STD_5R3C_air_shunt_mid_shunt,16,20,log_uniform_within_published_bounds,2455917690.0,"[-1.0162907463541018,-7.769505750079327,-8.850048079544106,-7.246578276826817,-6.701746659057847,14.655756448035604,9.587566991503603,12.967206073072884,-18.045753016105685]"
STD_5R3C_air_shunt_mid_shunt,16,21,log_uniform_within_published_bounds,3555974004.0,"[-2.0700831361203322,-4.409451750441253,-6.081507650178531,3.151139356344718,-2.3404290981608193,20.474537721510888,10.465742069138734,10.030980581171557,-11.217938251792713]"
STD_5R3C_air_shunt_mid_shunt,16,22,log_uniform_within_published_bounds,1570107254.0,"[3.3421848325234595,-9.529888561317941,3.076021376851374,-9.746690050543323,-9.897043354723662,13.353312891470836,17.9205518837027,20.038876574966366,-2.7327693127560266]"
STD_5R3C_air_shunt_mid_shunt,16,23,log_uniform_within_published_bounds,3480086783.0,"[-8.618196387218715,-3.8575380260648586,-9.791215592444964,4.7757954438455315,-2.2669836862721073,24.376183479770972,13.027973243638707,23.19147652480801,-4.147819383629052]"
STD_5R3C_air_shunt_mid_shunt,16,24,log_uniform_within_published_bounds,1765545310.0,"[2.2054847227448633,-6.274920613485419,2.655760988833837,0.7090300422652334,1.6634338794684336,16.09299316289026,19.180226361648728,8.608238251025272,-7.133613664809852]"
STD_5R3C_air_shunt_mid_shunt,16,25,log_uniform_within_published_bounds,1029210942.0,"[-6.911827407529255,2.1502752447401896,1.8179928898806565,-5.968263175989659,-4.225572253572642,15.204890469512314,15.105533976814872,16.5472547472128,-15.051756073782451]"
STD_5R3C_air_shunt_mid_shunt,16,26,log_uniform_within_published_bounds,2129980772.0,"[-8.700406070124725,-1.0320070088713198,-2.114255172566474,-8.235500645467939,-1.680163242230746,10.706904616150275,19.3115475838638,22.182744800610372,-15.690376807156888]"
STD_5R3C_air_shunt_mid_shunt,16,27,log_uniform_within_published_bounds,631155554.0,"[-5.476722787850759,1.9081572548824735,-1.6994024752986423,-7.690524237974477,-7.237068716096239,21.292953860531114,23.59679482958029,23.20092934498042,-3.2511560640665635]"
STD_5R3C_air_shunt_mid_shunt,16,28,log_uniform_within_published_bounds,3726338217.0,"[-1.5168026872358702,-5.301745681678229,-3.9522704392824632,-0.051319750936164255,-6.899645573307204,10.446652378655337,21.851994870164276,9.40206758623667,-12.447976079729537]"
STD_5R3C_air_shunt_mid_shunt,16,29,log_uniform_within_published_bounds,2554226232.0,"[-5.749470153025438,-5.147095460267454,-8.962124645677212,-4.404958337715216,-0.3495105710590991,8.70995177635144,16.975567397299784,21.89519807500801,-16.650541455423735]"
STD_5R3C_air_shunt_mid_shunt,16,30,log_uniform_within_published_bounds,1779094312.0,"[0.4648102343107432,1.678286503056988,-6.059924019279363,-6.027974774047054,0.17863500332387794,19.498336119289647,18.50817112293379,22.130759030119496,-0.40588906656810053]"
STD_5R3C_air_shunt_mid_shunt,16,31,log_uniform_within_published_bounds,1558169710.0,"[4.139676591926698,-1.0219196265620702,1.7150539402487777,-4.111078339436995,-6.133015648899183,23.748044627773368,14.203010951391875,13.573975717547134,-9.767215403249873]"
STD_5R3C_air_shunt_mid_shunt,16,32,log_uniform_within_published_bounds,2258865174.0,"[-5.6165147093580465,-9.20372416211907,2.2710084141323534,1.4896904631937264,-1.8012917307438574,8.71567644420274,13.778761291619915,23.744895754282133,-6.580794134866588]"
STD_6R4C_three_masses_plus_shunts,17,1,notebook_initialization,,"[-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,-9.210340371976182]"
STD_6R4C_three_masses_plus_shunts,17,2,log_uniform_within_published_bounds,1087903555.0,"[-0.4269169186110826,-5.54803268441734,2.6812597853706226,-0.6218910695552466,-0.1762118205999439,-1.705826463030844,19.992605074548003,12.301237073697298,8.522250890807587,17.509112453911932,-3.275374919448357]"
STD_6R4C_three_masses_plus_shunts,17,3,log_uniform_within_published_bounds,347112998.0,"[2.464800894800703,-1.6394000221401743,0.2778118429855585,-2.0340528374718323,1.665543760489264,0.8079787579216866,12.870674147353132,17.26021265908411,16.04698686498,13.648112186919867,-9.920462047600305]"
STD_6R4C_three_masses_plus_shunts,17,4,log_uniform_within_published_bounds,4250539061.0,"[-9.265735124564179,-7.659615839247262,-1.1356546458779384,-0.1516230063845594,-6.34793398552794,-6.9160719719402355,22.71849897153563,14.85529682064546,20.173044737366332,19.93243989108955,-5.665368468947964]"
STD_6R4C_three_masses_plus_shunts,17,5,log_uniform_within_published_bounds,1598568178.0,"[-3.8643642741083175,1.4803524969030981,4.239521361922947,-4.979906346984947,4.61984324024203,-3.382700789381822,22.139769148465163,21.185141193314593,8.957605063573268,10.322495979922476,-5.856186988213381]"
STD_6R4C_three_masses_plus_shunts,17,6,log_uniform_within_published_bounds,1423025511.0,"[-1.5035947220502806,3.739969203450217,-6.563909245140225,3.183316239740906,-1.8291850697404541,-6.215651531980204,11.597648780234127,9.753808837197633,13.38129483665059,23.242695341147414,-13.887705705376504]"
STD_6R4C_three_masses_plus_shunts,17,7,log_uniform_within_published_bounds,333253947.0,"[-3.629212355383868,1.9722963579811275,-6.695951395427725,3.3534413071123463,1.0807192447809921,-9.152503252432206,19.48056355229671,22.973744146711525,23.022361227590043,11.502912786975994,-10.387085961405443]"
STD_6R4C_three_masses_plus_shunts,17,8,log_uniform_within_published_bounds,1685319069.0,"[-9.8445457178056,4.9186440148273025,-0.2982752415865626,-2.6399792010684777,-9.91527004935267,-3.8395402053525816,22.038101405795466,12.859292978754615,22.06403183020231,10.698582264161109,-17.24813644702796]"
STD_6R4C_three_masses_plus_shunts,17,9,log_uniform_within_published_bounds,4213129933.0,"[-6.1033909076559745,1.077094496349524,-8.425352095594175,-6.075235368961743,3.3938125268077393,4.187388280165553,11.145378028050295,19.140416944135474,19.300798009673834,11.554466391305873,-0.09421009840237815]"
STD_6R4C_three_masses_plus_shunts,17,10,log_uniform_within_published_bounds,1653286047.0,"[3.8141172960180523,4.422509376850318,2.127030572410259,-3.587234421459925,0.6012834360415322,2.947562474802236,15.645547659293266,15.69746216578832,15.17810182872821,10.808044663474773,-2.2219805970196873]"
STD_6R4C_three_masses_plus_shunts,17,11,log_uniform_within_published_bounds,3370061587.0,"[-4.839280494453978,1.5183450702386256,0.5014289039011626,1.896259814523665,-5.707911609240508,-6.309958249717676,9.374872419037695,15.185963495521772,24.965269104542898,18.76255428798391,-6.387014300120454]"
STD_6R4C_three_masses_plus_shunts,17,12,log_uniform_within_published_bounds,3258883061.0,"[-0.2720602340695599,-4.33977348366644,-8.170039392386325,-0.6636614789381241,-4.287449687303619,-4.591172029392496,12.766530580482666,9.059716364909598,15.876416383248358,20.573645309027835,-15.08892416393244]"
STD_6R4C_three_masses_plus_shunts,17,13,log_uniform_within_published_bounds,1269844323.0,"[-9.474329163998561,-1.922114272653209,4.485740618589881,-1.549119177694049,4.984970837930776,-7.168090978880775,8.945905059287576,18.64943641254135,8.281239903892494,18.564045450431664,-9.967019503169047]"
STD_6R4C_three_masses_plus_shunts,17,14,log_uniform_within_published_bounds,2397067812.0,"[-1.9845575461610725,-8.227984800690946,1.6945671116309047,-9.451918686406044,2.0551156197132023,3.319604378532217,24.92302736677741,13.46933185565209,23.311884288069006,16.68452180905944,-8.26767367391851]"
STD_6R4C_three_masses_plus_shunts,17,15,log_uniform_within_published_bounds,519046608.0,"[3.204568724242529,-6.650846467189035,0.2267695743401923,0.356775544417145,-1.0523569396193153,-7.678496985081023,9.419058050129687,23.31125552998765,23.927969040663392,14.947187150577752,-8.28600937367798]"
STD_6R4C_three_masses_plus_shunts,17,16,log_uniform_within_published_bounds,2186938219.0,"[3.1174408448453708,-0.4231504759961755,-3.9770537031206707,-8.405157530296407,-4.976844609226795,3.4925137712463528,23.441649805716093,19.315033735717435,13.435979767969815,17.095889770607148,-17.96098978155395]"
